city,population,lat,lon,region_name,region_name_ao,region_iso_code,federal_district,okato,oktmo,kladr_id,fias_id,place_id
Дмитровск,5.0,52.5054851,35.1415009,Орловская область,,RU-ORL,Центральный,54212501000,54612101001,5700500100000,25748825-cbac-4a45-b3d6-4770c3872478,259298938.0
Ливны,47.2,52.4284558,37.6039506,Орловская область,,RU-ORL,Центральный,54405000000,54705000001,5700000200000,aef2c735-2e21-42e5-8638-9667bade6a2b,258484554.0
Малоархангельск,3.2,52.4002192,36.5038579,Орловская область,,RU-ORL,Центральный,54232501000,54632101001,5701400100000,2afa3f40-891a-4640-a1cf-af9a5a6d1eb7,154429835.0
Мценск,36.6,53.2788438,36.5749105,Орловская область,,RU-ORL,Центральный,54410000000,54710000001,5700000300000,76f2780b-0f1c-4818-98a4-13da5c8a2c80,257219054.0
Новосиль,3.1,52.97454,37.0437146,Орловская область,,RU-ORL,Центральный,54243501000,54643101001,5701700100000,5f17239d-7e83-4e7d-afcd-b94e451465c9,259050428.0
Орел,308.8,52.9671298,36.0696427,Орловская область,,RU-ORL,Центральный,54401000000,54701000001,5700000100000,2abed4d9-5565-4885-bc96-f4ffccc6cba4,258316880.0
Белинский,7.5,52.9640996,43.4183212,Пензенская область,,RU-PNZ,Приволжский,56212501000,56612101,5800500100000,ea57fb75-444f-4f54-b89e-d66ac91774ba,259277738.0
Городище,7.7,53.2726916,45.7026142,Пензенская область,,RU-PNZ,Приволжский,56218501000,56618101001,5800800100000,b9d45c36-c679-40bb-8168-7ab78913a2c7,258523756.0
Заречный,65.5,53.1960836,45.1689907,Пензенская область,,RU-PNZ,Приволжский,56534000000,56734000001,5800000200000,ff38fc0c-d739-4627-a2f4-58af8f3d9d42,258679091.0
Каменка,34.6,53.1855463,44.0469717,Пензенская область,,RU-PNZ,Приволжский,56229501000,56629101001,5801100100000,e5313349-e01d-47a2-b329-b1629c243520,213487183.0
Кузнецк,80.5,53.1130888,46.605092,Пензенская область,,RU-PNZ,Приволжский,56405000000,56705000001,5800000300000,b4751488-e03d-416c-9cde-af7465256bfa,258496456.0
Нижний Ломов,20.5,53.5300905,43.6730217,Пензенская область,,RU-PNZ,Приволжский,56251501000,56651101001,5802200100000,f852d3a4-5d39-4a1b-be4a-f20ca9c4e60c,259793642.0
Никольск,19.6,53.7137496,46.0799857,Пензенская область,,RU-PNZ,Приволжский,56253501000,56653101001,5802300100000,6e26041a-db1c-4f41-93f1-f056ab0b70ef,259349287.0
Пенза,520.3,53.1753314,45.0348625,Пензенская область,,RU-PNZ,Приволжский,56401000000,56701000001,5800000100000,ff3292b1-a1d2-47d4-b35b-ac06b50555cc,259154290.0
Сердобск,30.9,52.4697595,44.2122414,Пензенская область,,RU-PNZ,Приволжский,56256501000,56656101001,5802500100000,20c2c219-f4a8-4d07-93c9-72bd6766c0b6,259395947.0
Спасск,7.0,53.9271974,43.1859073,Пензенская область,,RU-PNZ,Приволжский,56206501000,56606101001,5800300100000,d005a0db-1deb-4728-a800-1e423fa804df,259113681.0
Сурск,5.9,53.0761357,45.6910796,Пензенская область,,RU-PNZ,Приволжский,56218508000,56618108001,5800800200000,d8f506c4-a1e4-4524-b997-8651cb6f0af0,101211066.0
Александровск,11.9,59.1613221,57.5763459,Пермский край,,RU-PER,Приволжский,57405000000,57502000001,5900000300000,4f07ade1-1415-44c8-bed9-e851f1ef558d,258453226.0
Березники,139.2,59.4079923,56.8039427,Пермский край,,RU-PER,Приволжский,57408000000,57708000001,5900000200000,4ffcde97-05e9-4a6e-bd51-3a984b41b7bd,504285.0
Верещагино,21.3,58.0797571,54.6581309,Пермский край,,RU-PER,Приволжский,57212501000,57712000001,5900500100000,9bd0970e-7fbb-4a64-a625-af7670526dba,259357975.0
Горнозаводск,11.2,58.3742532,58.3231716,Пермский край,,RU-PER,Приволжский,57214501000,57714000001,5900600100000,17644b43-80ff-4dea-b823-3b9dbf9e9ef0,259704995.0
Гремячинск,8.2,58.5626082,57.8520572,Пермский край,,RU-PER,Приволжский,57412000000,57715000001,5900000400000,edeaf203-1bc3-4fe1-b3ed-15eb89978783,259214926.0
Губаха,19.1,58.8371721,57.554533,Пермский край,,RU-PER,Приволжский,57415000000,57717000001,5900000500000,1dc365d3-60b1-41ea-a3b3-1c599024cf30,259420204.0
Добрянка,32.1,58.469685,56.4130737,Пермский край,,RU-PER,Приволжский,57416000000,57718000001,5900000600000,230c2f4d-fd9d-46fc-8bbd-b8de26810790,259259540.0
Кизел,13.5,59.0512783,57.6471028,Пермский край,,RU-PER,Приволжский,57418000000,57719000001,5900000700000,cc8b9eb5-bd4e-4472-8314-f889e8a6679c,259054470.0
Красновишерск,14.8,60.3901321,57.0535682,Пермский край,,RU-PER,Приволжский,57226501000,57760000001,5901300100000,f42f49ba-d949-4245-843a-6ec5203d2fcd,258964898.0
Краснокамск,52.5,58.0822065,55.7479936,Пермский край,,RU-PER,Приволжский,57420000000,57720000001,5900001500000,22ac4485-bdf3-422e-b67f-9b3aba46de5e,257282681.0
Кудымкар,30.4,59.0167925,54.6572508,Пермский край,,RU-PER,Приволжский,57421000000,57721000001,5900001400000,d36590ad-0286-44a2-876d-7732deee4234,258375214.0
Кунгур,64.9,57.4283296,56.9438656,Пермский край,,RU-PER,Приволжский,57422000000,57722000001,5900000900000,73e5113d-949a-4a9e-8e44-6eae9ef93747,257966507.0
Лысьва,60.3,58.0995875,57.8086825,Пермский край,,RU-PER,Приволжский,57427000000,57726000001,5900001000000,5d7c95a5-a4d7-4fb4-9774-93e527636a9e,258878784.0
Нытва,18.1,57.9336725,55.3356084,Пермский край,,RU-PER,Приволжский,57234501000,57727000001,5901400100000,a49957ba-7860-484f-bf7a-abbbe1d76bab,258211844.0
Оса,20.8,57.2889515,55.4688668,Пермский край,,RU-PER,Приволжский,57240501000,57728000001,5901600100000,18e7b084-c83f-40bf-9378-d26628528a19,258165176.0
Оханск,7.0,57.7180034,55.3872469,Пермский край,,RU-PER,Приволжский,57242501000,57729000001,5901800100000,48159476-c6db-4258-a0bc-f8ee52e7aef6,259177750.0
Очер,14.2,57.8852686,54.7161091,Пермский край,,RU-PER,Приволжский,57244501000,57762000001,5901900100000,6a9b1a8a-5da1-470c-a03a-ecbb3cee0ee9,259237153.0
Пермь,1055.4,58.0102583,56.2342034,Пермский край,,RU-PER,Приволжский,57401000000,57701000001,5900000100000,a309e4ce-2f36-4106-b1ca-53e0f48a6d95,258924502.0
Соликамск,92.6,59.6482998,56.771009,Пермский край,,RU-PER,Приволжский,57430000000,57730000001,5900001100000,8b698775-fe5e-4fc0-9f0d-272855d82d15,257966470.0
Усолье,6.3,59.4277573,56.6837872,Пермский край,,RU-PER,Приволжский,57253501000,57708000006,5902400100000,9acef094-749b-406f-89a2-98c02ebf50c5,257191018.0
Чайковский,82.4,56.7781501,54.1477965,Пермский край,,RU-PER,Приволжский,57435000000,57735000001,5900001200000,06d7a6d6-8f57-4e5a-b698-2bc44c92bb84,259232358.0
Чердынь,4.6,60.4011933,56.4799933,Пермский край,,RU-PER,Приволжский,57256501000,57756000001,5902700100000,242133ad-1c0f-43f0-9865-7b5f914a778f,113692505.0
Чермоз,3.3,58.7842834,56.1507138,Пермский край,,RU-PER,Приволжский,57220504000,57759000006,5900800200000,8f353d4e-1374-4a88-a06b-51c6a3f9acd1,259460902.0
Чернушка,33.1,56.5160768,56.0763049,Пермский край,,RU-PER,Приволжский,57257501000,57757000001,5902800100000,c3a35399-c5ea-4f12-bf34-c2cc21e1cc60,258374627.0
Чусовой,43.7,58.2974596,57.8193615,Пермский край,,RU-PER,Приволжский,57440000000,57758000001,5900001300000,784b1911-182d-476b-a4ad-0f3fa1ef7777,109096420.0
Арсеньев,52.2,44.1622031,133.2696209,Приморский край,,RU-PRI,Дальневосточный,5403000000,5703000001,2500000200000,36e4c7ce-7320-48ee-8320-0587c1e09917,258412818.0
Артем,105.7,43.3501675,132.1596175,Приморский край,,RU-PRI,Дальневосточный,5405000000,5705000001,2500000300000,3ce80b09-9b72-4e68-9b2d-becaaee4570e,319087430.0
Большой Камень,39.1,43.1111742,132.3480082,Приморский край,,RU-PRI,Дальневосточный,5406000000,5706000001,2500000700000,1315186b-9ae8-4f92-b3a5-1db055c15358,258991780.0
Владивосток,606.6,43.1164904,131.8823937,Приморский край,,RU-PRI,Дальневосточный,5401000000,5701000001,2500000100000,7b6de6a5-86d0-4735-b11a-499081111af8,258695870.0
Дальнегорск,34.1,44.5539457,135.5662716,Приморский край,,RU-PRI,Дальневосточный,5407000000,5707000001,2500000800000,b2a863e2-37be-4858-b65e-0babc3872052,110415505.0
Дальнереченск,25.1,45.9308483,133.7316907,Приморский край,,RU-PRI,Дальневосточный,5408000000,5708000001,2500000900000,e6e6c2b1-20cf-47a7-9a4b-39e8a96cc5c8,256688631.0
Лесозаводск,35.1,45.4780092,133.4186199,Приморский край,,RU-PRI,Дальневосточный,5411000000,5711000001,2500001200000,71b4cdae-5e53-4406-a418-1e8b5c17dc2e,113276804.0
Находка,145.2,42.8239372,132.8927361,Приморский край,,RU-PRI,Дальневосточный,5414000000,5714000001,2500000400000,225a3506-35aa-4456-8bd7-244bdfbc4eaf,259429287.0
Партизанск,36.6,43.1280578,133.1264567,Приморский край,,RU-PRI,Дальневосточный,5417000000,5717000001,2500000500000,b62edf86-4257-4e80-ade6-857529bd1b1e,108052535.0
Спасск-Дальний,39.8,44.5901175,132.8157288,Приморский край,,RU-PRI,Дальневосточный,5420000000,5720000001,2500001000000,e55554eb-c571-49d2-bf69-c3c4acf8b10b,258701185.0
Уссурийск,173.6,43.7971818,131.9518229,Приморский край,,RU-PRI,Дальневосточный,5423000000,5723000001,2500001100000,de7335fb-9baa-48eb-927d-0bb299b2e5bc,104374829.0
Фокино,22.9,42.9706317,132.4110196,Приморский край,,RU-PRI,Дальневосточный,5547000000,5747000001,2500000600000,fdb16823-586f-43d2-a1b4-b1c7c7f00bcd,259721859.0
Великие Луки,90.9,56.332208,30.5508641,Псковская область,,RU-PSK,Северо-Западный,58410000000,58710000001,6000000200000,ca091eae-2c39-4730-b57d-b2fa570f71cb,258854581.0
Гдов,3.3,58.7432429,27.8264809,Псковская область,,RU-PSK,Северо-Западный,58208501000,58608101001,6000400100000,cdbe4f8f-1a44-4c99-a3c8-06b501a3ad2e,258651330.0
Дно,7.4,57.826974,29.9629389,Псковская область,,RU-PSK,Северо-Западный,58212501000,58612101001,6000600100000,31e4b2e4-ae67-43db-82ea-8728cd5a71c7,138322622.0
Невель,14.5,56.0201973,29.9239983,Псковская область,,RU-PSK,Северо-Западный,58220501000,58620101001,6001000100000,6570fdb6-7602-477e-a783-f186456dabfe,258924687.0
Новоржев,3.1,57.029807,29.3433083,Псковская область,,RU-PSK,Северо-Западный,58223501000,58623101001,6001100100000,236c48ca-48c9-471f-8891-0b73ea89bc2b,259479101.0
Новосокольники,7.0,56.3408431,30.1527573,Псковская область,,RU-PSK,Северо-Западный,58226501000,58626101001,6001200100000,af8fb4a0-5d4e-4e0e-94fc-20021da2f67a,258823928.0
Опочка,9.5,56.710725,28.6717519,Псковская область,,RU-PSK,Северо-Западный,58229501000,58629101001,6001300100000,59c2f176-3b63-4086-bc6c-efa246c64a1e,259251828.0
Остров,20.5,57.3451528,28.3437593,Псковская область,,RU-PSK,Северо-Западный,58233501000,58633101001,6001400100000,67d379ab-16ac-40d0-95c0-f5f1cbeb578d,258924717.0
Печоры,9.3,57.8145817,27.622259,Псковская область,,RU-PSK,Северо-Западный,58240501000,58640101001,6001600100000,8cb44bcc-4e46-409a-972a-b99a59fcc7e9,118983631.0
Порхов,8.3,57.7765219,29.5436626,Псковская область,,RU-PSK,Северо-Западный,58247501000,58647101001,6001800100000,c02d55c3-2086-400f-81b7-f1f540f31a87,256843839.0
Псков,210.3,57.8194415,28.3317198,Псковская область,,RU-PSK,Северо-Западный,58401000000,58701000001,6000000100000,2858811e-448a-482e-9863-e03bf06bb5d4,258564795.0
Пустошка,3.9,56.3374813,29.3668055,Псковская область,,RU-PSK,Северо-Западный,58250501000,58650101001,6001900100000,28a7a368-16ab-4ffc-9b3e-4a4c3e16bf74,258812708.0
Пыталово,5.4,57.0637952,27.9236214,Псковская область,,RU-PSK,Северо-Западный,58253501000,58653101001,6002100100000,8cfcdc08-f726-4aff-abfa-b20199b32172,257577367.0
Себеж,5.3,56.2908554,28.4724326,Псковская область,,RU-PSK,Северо-Западный,58254501000,58654101001,6002200100000,749fbd77-ddae-408b-8ad8-154a0a22306a,110914783.0
Адыгейск,12.7,44.878414,39.190289,Республика Адыгея,,RU-AD,Южный,79403000000,79703000001,100000200000,ccdfd496-8108-4655-aadd-bd228747306d,138061557.0
Майкоп,141.5,44.6098268,40.1006606,Республика Адыгея,,RU-AD,Южный,79401000000,79701000001,100000100000,8cfbe842-e803-49ca-9347-1ef90481dd98,259064893.0
Горно-Алтайск,64.5,51.9581028,85.9603235,Республика Алтай,,RU-AL,Сибирский,84401000000,84701000001,400000100000,0839d751-b940-4d3d-afb6-5df03fdd7791,256807488.0
Агидель,14.2,55.8999056,53.9220144,Республика Башкортостан,,RU-BA,Приволжский,80403000000,80703000001,200000200000,8294b97c-7553-499e-8369-821d6eb0fdc7,118256832.0
Баймак,17.2,52.5912896,58.3110998,Республика Башкортостан,,RU-BA,Приволжский,80404000000,80606101001,200600100000,874d4c58-31cd-4309-80db-8f14863efdbb,98930287.0
Белебей,59.2,54.1034582,54.1113129,Республика Башкортостан,,RU-BA,Приволжский,80405000000,80609101001,200900100000,11e85c3e-c276-43b3-94e8-6b7f6cde5ac1,258814254.0
Белорецк,64.9,53.9676488,58.4100419,Республика Башкортостан,,RU-BA,Приволжский,80410000000,80611101001,201100100000,dd65b1de-c076-4126-9b56-c4b4979e2b0f,258284958.0
Бирск,46.5,55.4155753,55.5582214,Республика Башкортостан,,RU-BA,Приволжский,80415000000,80613101001,201300100000,8c049a5c-f080-4052-93a9-89decf401900,259388311.0
Благовещенск,34.8,55.0499867,55.9553186,Республика Башкортостан,,RU-BA,Приволжский,80417000000,80615101001,201500100000,da7ef573-cdbe-458e-a790-b29ad3a3d140,98737495.0
Давлеканово,23.4,54.2226707,55.0312373,Республика Башкортостан,,RU-BA,Приволжский,80419000000,80622101001,205900100000,d820f602-8763-4f63-be89-10077a2f025b,259825409.0
Дюртюли,31.0,55.4848318,54.8524765,Республика Башкортостан,,RU-BA,Приволжский,80418000000,80624101001,206000100000,d4ac608f-5096-4529-bab2-68a26c64272e,101170417.0
Ишимбай,64.4,53.4545764,56.0438751,Республика Башкортостан,,RU-BA,Приволжский,80420000000,80631101001,202600100000,b3d2e10f-752d-4b90-b54b-9d6545f38ae0,151819137.0
Кумертау,59.5,52.7564939,55.7970197,Республика Башкортостан,,RU-BA,Приволжский,80423000000,80723000001,200000700000,48e38991-07fd-4aaa-b240-a7280e4a823f,110476545.0
Межгорье,15.5,54.2397689,57.9614547,Республика Башкортостан,,RU-BA,Приволжский,80507000000,80707000001,200000800000,5fd3a551-8553-4571-bfc8-2bfb211686f5,259480732.0
Мелеуз,56.7,52.9589532,55.9282838,Республика Башкортостан,,RU-BA,Приволжский,80425000000,80641101001,203500100000,c516337d-f590-439b-83ad-6f15a9325740,98930226.0
Нефтекамск,131.1,56.088377,54.2483061,Республика Башкортостан,,RU-BA,Приволжский,80427000000,80727000001,200000300000,2c9997d2-ce94-431a-96c9-722d2238d5c8,258825863.0
Октябрьский,114.1,54.4815311,53.4655972,Республика Башкортостан,,RU-BA,Приволжский,80435000000,80735000001,200000400000,abd1bc35-ec51-437a-abee-76a4f620f662,259348210.0
Салават,150.5,53.3616974,55.9245224,Республика Башкортостан,,RU-BA,Приволжский,80439000000,80739000001,200000500000,fc14353f-5a1d-4f22-94ea-b900bad9a9f1,99106423.0
Сибай,60.8,52.7204651,58.6663783,Республика Башкортостан,,RU-BA,Приволжский,80443000000,80743000001,200000600000,d7825646-76f7-4322-a88c-42cc90cbd2b2,258971068.0
Стерлитамак,276.4,53.6300864,55.9317089,Республика Башкортостан,,RU-BA,Приволжский,80445000000,80745000001,200001400000,84e0b23d-82fe-40a8-8739-55e679780dc3,259158872.0
Туймазы,68.2,54.5999224,53.6950623,Республика Башкортостан,,RU-BA,Приволжский,80450000000,80651101001,204400100000,511a0136-f60c-451b-a2eb-3402103f1223,258857351.0
Уфа,1128.8,54.734944,55.9578468,Республика Башкортостан,,RU-BA,Приволжский,80401000000,80701000001,200000100000,7339e834-2cb4-4734-a4c7-1fca2c66e562,326518071.0
Учалы,37.9,54.3067375,59.4125461,Республика Башкортостан,,RU-BA,Приволжский,80455000000,80653101001,204600100000,7b2b052a-49df-4aff-a36f-fb82957da2ea,259470841.0
Янаул,25.1,56.2650146,54.929907,Республика Башкортостан,,RU-BA,Приволжский,80460000000,80659101001,205200100000,21de303b-205d-4d37-81c9-63d10246e1af,103564569.0
Бабушкин,4.5,51.7112755,105.8673219,Республика Бурятия,,RU-BU,Дальневосточный,81224503000,81624103001,300900200000,519731a7-aace-435a-9a1c-1d0051ab7913,170538652.0
Гусиноозерск,23.0,51.2865048,106.5230319,Республика Бурятия,,RU-BU,Дальневосточный,81248501000,81648101001,301800100000,30e1ab6c-4ee2-45ce-934a-c3435a015c29,258717148.0
Закаменск,11.2,50.372713,103.286699,Республика Бурятия,,RU-BU,Дальневосточный,81221501000,81621101001,300700100000,0602f259-5de5-48e0-8a2c-427a5e0aef82,169047591.0
Кяхта,20.3,50.346543,106.4533516,Республика Бурятия,,RU-BU,Дальневосточный,81233501000,81633101001,301200100000,5ef858d8-f7e6-4ea9-8276-53a25672bf9f,258725241.0
Северобайкальск,23.2,55.635614,109.3361505,Республика Бурятия,,RU-BU,Дальневосточный,81420000000,81720000001,300000200000,c4ea4370-0720-40a3-9df6-dd8ccf354d15,258998655.0
Улан-Удэ,439.1,51.8335853,107.5842223,Республика Бурятия,,RU-BU,Дальневосточный,81401000000,81701000001,300000100000,9fdcc25f-a3d0-4f28-8b61-40648d099065,258366476.0
Буйнакск,65.7,42.8214424,47.1165263,Республика Дагестан,,RU-DA,Северо-Кавказский,82405000000,82705000001,500001000000,fab58303-fb09-422e-aeb7-6fdb5dfe7941,259752342.0
Дагестанские Огни,29.7,42.1152296,48.1939354,Республика Дагестан,,RU-DA,Северо-Кавказский,82408000000,82708000001,500000200000,8b4a997b-1e70-402a-a56a-e93c81d0ff20,258271636.0
Дербент,125.8,42.058966,48.2907452,Республика Дагестан,,RU-DA,Северо-Кавказский,82410000000,82710000001,500000600000,1bde5cf4-7943-4b17-9718-2c1d96742be5,259187182.0
Избербаш,60.5,42.5650962,47.8710051,Республика Дагестан,,RU-DA,Северо-Кавказский,82415000000,82715000001,500000300000,bf14786f-6c0e-4369-8907-57f9d3fd93ac,259006170.0
Каспийск,124.0,42.8916007,47.6367066,Республика Дагестан,,RU-DA,Северо-Кавказский,82420000000,82720000001,500000400000,a8695cce-c623-4451-bb47-2d69ab22092a,257505372.0
Кизилюрт,37.7,43.203825,46.8729636,Республика Дагестан,,RU-DA,Северо-Кавказский,82425000000,82725000001,500000700000,efc8a6e2-ffab-4d69-a35b-019bfe89745e,259595502.0
Кизляр,49.4,43.8484083,46.7233699,Республика Дагестан,,RU-DA,Северо-Кавказский,82430000000,82730000001,500000800000,e18e67f7-e62a-4abe-853c-ffb8e5ab57e1,258635840.0
Махачкала,603.5,42.9849159,47.5047181,Республика Дагестан,,RU-DA,Северо-Кавказский,82401000000,82701000001,500000100000,727cdf1e-1b70-4e07-8995-9bf7ca9abefb,259045506.0
Хасавюрт,145.1,43.2504665,46.5851292,Республика Дагестан,,RU-DA,Северо-Кавказский,82435000000,82735000001,500000900000,b10ca6a7-e9c0-4382-b939-4787aaf43a58,259557483.0
Южно-Сухокумск,10.7,44.6602467,45.6499523,Республика Дагестан,,RU-DA,Северо-Кавказский,82438000000,82738000001,500000500000,733221a2-f789-4dda-a3f4-e41c88b6cfbd,320146754.0
Карабулак,42.7,43.3055248,44.9094582,Республика Ингушетия,,RU-IN,Северо-Кавказский,26408000000,26710000001,600000200000,2c33c72e-642b-4a7e-afe5-982f5adf6b17,259126976.0
Магас,12.2,43.1688611,44.8131207,Республика Ингушетия,,RU-IN,Северо-Кавказский,26401000000,26701000001,600000100000,c801edb4-aba2-4e1d-9ab2-69fcbf0aeb9c,193406.0
Малгобек,38.6,43.5096646,44.5901963,Республика Ингушетия,,RU-IN,Северо-Кавказский,26405000000,26715000001,600000400000,5c318987-0763-4822-9c57-0d55e40fb9d7,296878724.0
Назрань,122.3,43.2257841,44.7645779,Республика Ингушетия,,RU-IN,Северо-Кавказский,26406000000,26706000001,600000300000,815566a1-04ea-44a9-b34b-25b70ac9aa9a,259355490.0
Сунжа,66.3,43.3204196,45.0476331,Республика Ингушетия,,RU-IN,Северо-Кавказский,26230835001,26720000001,600000500000,0effcc07-1b12-4570-9951-23523c06c858,131957292.0
Городовиковск,8.6,46.0875083,41.935537,Республика Калмыкия,,RU-KL,Южный,85205501000,85605101001,800200100000,ae5ed160-39e8-46b7-ac27-d858e7032877,175501451.0
Лагань,12.8,45.3930912,47.3432602,Республика Калмыкия,,RU-KL,Южный,85215501000,85615101,800600100000,808f71cf-e9f9-4fe8-ab93-2b6326ebbd8e,101483688.0
Элиста,103.1,46.3083344,44.2702088,Республика Калмыкия,,RU-KL,Южный,85401000000,85701000001,800000100000,d5bd18b9-22c1-48e2-9b4a-3b7a4c89a3cb,259729892.0
Беломорск,9.2,64.5378417,34.7799462,Республика Карелия,,RU-KR,Северо-Западный,86204501000,86604101001,1000200100000,b4bc7957-5539-4da9-ac5f-d6ee037c0d52,112581912.0
Кемь,10.6,64.9543539,34.5949263,Республика Карелия,,RU-KR,Северо-Западный,86212501000,86612101001,1000400100000,e4338e50-dae7-4bd0-8843-ca0db77140d3,259485470.0
Кондопога,29.2,62.2059817,34.2682122,Республика Карелия,,RU-KR,Северо-Западный,86215501000,86615101001,1000500100000,ca9f6919-1174-4f35-a932-232fa02a4334,258926118.0
Костомукша,29.6,64.5889398,30.6016832,Республика Карелия,,RU-KR,Северо-Западный,86406000000,86706000001,1000000400000,1925075b-8541-4075-97ea-edad0557626e,151220805.0
Лахденпохья,7.1,61.518881,30.1996116,Республика Карелия,,RU-KR,Северо-Западный,86218501000,86618101001,1000600100000,5b02bb69-ea4f-482d-b6c3-5bdfea5244d6,258719935.0
Медвежьегорск,14.1,62.9127626,34.4568489,Республика Карелия,,RU-KR,Северо-Западный,86224501000,86624101001,1000800100000,fec511c3-62fc-4093-95bd-89f05b26afa6,259622197.0
Олонец,8.0,60.9794025,32.9725519,Республика Карелия,,RU-KR,Северо-Западный,86230501000,86630101001,1001000100000,38568ddc-20b7-409f-aa76-024b3b02c637,116010935.0
Петрозаводск,281.0,61.7891264,34.3596434,Республика Карелия,,RU-KR,Северо-Западный,86401000000,86701000001,1000000100000,ccc34487-8fd4-4e71-b032-f4e6c82fb354,258699134.0
Питкяранта,10.2,61.5757191,31.4640557,Республика Карелия,,RU-KR,Северо-Западный,86233501000,86633101001,1001100100000,284264da-5fb5-4301-b36a-1127d751329d,95616879.0
Пудож,8.6,61.8058821,36.5329941,Республика Карелия,,RU-KR,Северо-Западный,86242501000,86642101001,1001300100000,ed96ee68-5ea9-4ebd-950a-2bbbd545b78e,258454628.0
Сегежа,26.0,63.7437572,34.3126982,Республика Карелия,,RU-KR,Северо-Западный,86245501000,86645101001,1001400100000,4eb67866-2460-40c3-b69f-80889385caa3,132726600.0
Сортавала,18.8,61.703367,30.6916998,Республика Карелия,,RU-KR,Северо-Западный,86410000017,86610101001,1000000700000,7fa96873-4865-4f14-99e4-78d118cdca8b,258883809.0
Суоярви,8.7,62.0787293,32.3499386,Республика Карелия,,RU-KR,Северо-Западный,86250501000,86650101001,1001500100000,8a5c4019-f746-4445-8679-cb6740633a78,117861170.0
Воркута,52.8,67.4974082,64.061034,Республика Коми,,RU-KO,Северо-Западный,87410000000,87710000001,1100000200000,e0bf9ea3-7cbf-4b13-95f1-32c3ee9b3ae5,258991691.0
Вуктыл,9.7,63.8615274,57.3165402,Республика Коми,,RU-KO,Северо-Западный,87412000000,87712000001,1100000300000,f69a676b-8ede-4a19-80b6-6db85a12b5e1,101316287.0
Емва,12.4,62.5965137,50.8732125,Республика Коми,,RU-KO,Северо-Западный,87208501000,87608101001,1100600100000,77fc9582-dbc7-4696-9ddc-00471e94553f,132200420.0
Инта,24.1,66.0367316,60.1152961,Республика Коми,,RU-KO,Северо-Западный,87415000000,87715000001,1100000400000,1b136d3e-3bd6-440c-a3fd-23303143c440,185804282.0
Микунь,9.6,62.3579068,50.0719503,Республика Коми,,RU-KO,Северо-Западный,87244505000,87644105001,1101700200000,2144ca72-ea8d-4ad6-90bc-e8443944087a,132139006.0
Печора,38.2,65.148584,57.2239777,Республика Коми,,RU-KO,Северо-Западный,87420550000,87620101001,1100000500000,e0ba898b-b813-4293-b817-510d586afd6e,259213753.0
Сосногорск,26.0,63.5989841,53.876293,Республика Коми,,RU-KO,Северо-Западный,87422550000,87626122001,1100000600000,9a2569ae-14fb-43bb-b192-a4c29c463c28,259106890.0
Сыктывкар,244.4,61.6686617,50.8358151,Республика Коми,,RU-KO,Северо-Западный,87401000000,87701000001,1100000100000,d2944a73-daf4-4a08-9b34-d9b0af7785a1,326527244.0
Усинск,37.2,65.994147,57.5569423,Республика Коми,,RU-KO,Северо-Западный,87423000000,87723000001,1100000700000,267fd50d-0077-4041-9594-18b1de5f2acb,101678797.0
Ухта,93.7,63.5565514,53.7014239,Республика Коми,,RU-KO,Северо-Западный,87425000000,87725000001,1100000800000,067b4cef-e128-4d5a-8305-fecf53e7b7e8,258835764.0
Алупка,8.0,44.4164605,34.0444797,Республика Крым,,UA-43,Южный,35419503000,35729000006,9100000800100,daa6815b-0cf0-44c7-981c-84d72d51f2b1,259738903.0
Алушта,30.0,44.6764304,34.4100624,Республика Крым,,UA-43,Южный,35403000000,35703000001,9100001100000,1fb30227-c758-4b1a-814b-eab9c8e7a582,259406531.0
Армянск,21.4,46.1059307,33.6910012,Республика Крым,,UA-43,Южный,35405000000,35706000001,9100000200000,2634dc63-5ab7-4b52-81de-ab6745a8eb02,97186459.0
Бахчисарай,26.7,44.7514769,33.8752176,Республика Крым,,UA-43,Южный,35204501000,35604101001,9100100100000,bc8c57aa-1f97-4b2a-98ef-fc16bbb0d6cc,259213515.0
Белогорск,16.4,45.057202,34.5999029,Республика Крым,,UA-43,Южный,35207501000,35607101001,9100200100000,b8fb5c0b-4de5-4fa4-aa50-e5dc9265116a,259592907.0
Джанкой,38.0,45.7092306,34.3883372,Республика Крым,,UA-43,Южный,35407000000,35709000001,9100000600000,84a2685c-0d4b-4d2c-829c-e4a1d5f89620,258949613.0
Евпатория,108.2,45.190629,33.367634,Республика Крым,,UA-43,Южный,35409000000,35712000001,9100000900000,e11bab0f-338d-43e0-bfa4-1d3c87759e2a,258234446.0
Керчь,151.5,45.3562627,36.4674513,Республика Крым,,UA-43,Южный,35412000000,35715000001,9100000100000,b7b1ef3e-bd1c-4080-80ea-f0580b40281b,259103087.0
Красноперекопск,24.9,45.9537576,33.7921939,Республика Крым,,UA-43,Южный,35413000000,35718000001,9100000400000,1df1381d-cef8-4042-a5f8-4c18519d42b0,259193621.0
Саки,24.7,45.1341997,33.6033383,Республика Крым,,UA-43,Южный,35414000000,35721000001,9100000300000,afb681bd-4264-40ce-a676-cab8b33c7ca0,258775307.0
Симферополь,342.0,44.9482948,34.1001151,Республика Крым,,UA-43,Южный,35401000000,35701000001,9100000700000,b9001e55-72ed-43bf-b7eb-41b86a14380e,259433581.0
